Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT700,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600,NR900,NR2100,NR2300,NR3500,NR26000,Co_funded,Co_contribution_program,Round
2024,Optus,2000414,-33.861354,151.221707,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.862482,151.220272,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.859047,151.21374,,,,,,,,,Y,,,,Y,,,,
2024,Optus,2000414,-33.86063,151.213404,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858686,151.214147,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.864664,151.215208,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.867115,151.215335,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.861303,151.221348,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.86035,151.22126,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.861126,151.213852,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.86071,151.217146,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858523,151.21556,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858376,151.214967,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.869811,151.214305,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.869293,151.216067,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.866191,151.218495,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858499,151.214456,,,,,,,Y,,Y,,Y,,Y,,,,
2024,Optus,2000414,-33.864554,151.21694,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.864435,151.214604,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.863348,151.215899,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858379,151.214681,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.863786,151.213144,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.862924,151.214334,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.858851,151.213912,,,,,,,Y,,Y,,Y,,Y,,,,
2024,Optus,2000414,-33.86081,151.222123,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.862836,151.220798,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.864617,151.219787,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.865024,151.217882,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.862613,151.215355,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.864563,151.213354,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.865454,151.213443,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.866845,151.214618,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.867882,151.215986,,,,,,,,,Y,,,,,,,,
2024,Optus,2000414,-33.868325,151.213618,,,,,,,,,Y,,,,,,,,
2024,Optus,2000427,-33.863417,151.210168,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000429,-33.868625,151.205919,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000430,-33.876933,151.209592,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000442,-33.878756,151.210159,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2000444,-33.86557,151.21099,Y,Y,,Y,,Y,,Y,Y,,,,,,,,
2024,Optus,2000445,-33.878023,151.201401,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2000446,-33.872649,151.198454,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2000447,-33.857712,151.201766,,Y,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2000450,-33.878767,151.209283,,Y,,,,Y,Y,Y,Y,,Y,,,,,,
2024,Optus,2000453,-33.855175,151.210037,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000454,-33.85478,151.208547,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000473,-33.881813,151.205503,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000474,-33.88379252,151.2037874,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000476,-33.87455,151.209199,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2000477,-33.86984,151.20672,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2000587,-33.862478,151.209179,Y,Y,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2000588,-33.853962,151.208821,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000625,-33.87585,151.20006,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,
2024,Optus,2000633,-33.865309,151.205079,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000642,-33.867451,151.208509,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2000643,-33.867639,151.210699,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000649,-33.87724,151.20445,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2000651,-33.856436,151.207483,,,,,,Y,,,Y,,,,,,,,
2024,Optus,2000652,-33.855826,151.20718,,,,,,Y,,,Y,,,,,,,,
2024,Optus,2000653,-33.857613,151.206231,,,,,,Y,,,Y,,,,,,,,
2024,Optus,2000654,-33.858394,151.206008,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000655,-33.867637,151.204801,Y,,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2000663,-33.863203,151.202262,Y,Y,,Y,,Y,Y,Y,Y,,Y,,,,,,
2024,Optus,2000665,-33.863939,151.202789,Y,,,Y,,Y,Y,Y,Y,,Y,,,,,,
2024,Optus,2000666,-33.86528,151.206535,Y,Y,,Y,,Y,Y,Y,Y,,Y,,,,,,
2024,Optus,2000699,-33.874462,151.207261,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000702,-33.86341,151.20624,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000704,-33.854635,151.20991,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000729,-33.86876,151.21731,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2000731,-33.8628,151.20783,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2000759,-33.86169,151.21216,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000760,-33.861507,151.21065,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000762,-33.86137,151.20937,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000763,-33.8714,151.2069,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2000765,-33.86864,151.21195,Y,,,Y,,Y,Y,,Y,Y,Y,Y,Y,,,,
2024,Optus,2000765,-33.868639,151.211954,,Y,,,,,,,,,,,,,,,
2024,Optus,2006001,-33.888508,151.190693,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2006003,-33.886208,151.187867,,,Y,,,,,,,,,,,,,,
2024,Optus,2006004,-33.886659,151.183834,,,,,,Y,,,,,,,,,,,
2024,Optus,2007001,-33.88056,151.200413,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2007003,-33.87724854,151.192299,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2007004,-33.881957,151.198103,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2007005,-33.875467,151.197502,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2007007,-33.883487,151.193941,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2007007,-33.883762,151.194847,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2007010,-33.878733,151.198722,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2007013,-33.884418,151.199899,,,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2007015,-33.882424,151.201375,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2008002,-33.884568,151.197192,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2008003,-33.88841,151.20057,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2008005,-33.887727,151.201787,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2008007,-33.884104,151.202348,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2008014,-33.88442,151.204274,,,,,,Y,,,,,,,,,,,
2024,Optus,2008018,-33.89157,151.191713,,Y,,,,Y,Y,,,,,,,,,,
2024,Optus,2008018,-33.89174,151.1908,Y,,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2008019,-33.884702,151.203225,,Y,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2009001,-33.866446,151.191569,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2009003,-33.872045,151.194992,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,
2024,Optus,2009006,-33.872968,151.192857,,Y,,,,Y,,,,,,,,,,,
2024,Optus,2009007,-33.868868,151.196822,,,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2009011,-33.86995,151.189839,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2009012,-33.868197,151.195291,Y,Y,,Y,,Y,Y,Y,,,Y,Y,,,,,
2024,Optus,2009012,-33.867523,151.194909,,,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2009012,-33.869338,151.195586,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2009013,-33.871313,151.198071,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2009015,-33.865066,151.196085,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2009015,-33.8652902,151.1967572,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2009016,-33.869435,151.196642,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2009018,-33.866567,151.195803,,,,,,Y,,,,,,,,,,,
2024,Optus,2009020,-33.868529,151.19419,,,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2009030,-33.866855,151.192011,Y,,,Y,,Y,,Y,Y,,,,,,,,
2024,Optus,2010001,-33.881769,151.217478,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2010003,-33.878168,151.222359,,,,Y,,Y,Y,,Y,,,Y,Y,,,,
2024,Optus,2010004,-33.890163,151.211035,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2010005,-33.88475283,151.2121967,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2010007,-33.886455,151.208844,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2010009,-33.887255,151.206916,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2010010,-33.885221,151.209669,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2010011,-33.885144,151.217844,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2010012,-33.896417,151.215873,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2010013,-33.884,151.2102,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2010023,-33.87646,151.22155,Y,Y,,Y,,Y,Y,,,Y,Y,Y,Y,,,,
2024,Optus,2010024,-33.877312,151.212233,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2010025,-33.878714,151.213859,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2010026,-33.88228,151.210645,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2010028,-33.880542,151.220747,,Y,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2010050,-33.880688,151.21681,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2010051,-33.879482,151.215262,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2010052,-33.878015,151.213798,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2010053,-33.87848,151.21106,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2010054,-33.881426,151.218981,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2010055,-33.879586,151.213751,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2010056,-33.88396937,151.2130181,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2011002,-33.874337,151.218257,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2011004,-33.874513,151.222043,,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2011007,-33.873735,151.222688,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2011008,-33.870883,151.225514,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2011013,-33.86549,151.224224,,,,,,Y,Y,,Y,,,,,,,,
2024,Optus,2011027,-33.866832,151.224788,,,,,,Y,Y,,Y,,,,,,,,
2024,Optus,2011028,-33.867946,151.225897,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2011030,-33.868225,151.226776,,,,,,Y,,,Y,,,,,,,,
2024,Optus,2011031,-33.867475,151.225607,,,,,,Y,Y,,Y,,,,,,,,
2024,Optus,2011032,-33.865755,151.225209,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2015001,-33.896388,151.195549,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2015002,-33.896399,151.19834,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2015003,-33.9097,151.198914,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2015004,-33.912293,151.197329,,Y,,,,Y,,,,,,,,,,,
2024,Optus,2015006,-33.91618,151.19558,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2015019,-33.895564,151.195465,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2015055,-33.901235,151.19119,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2015061,-33.8969,151.1943,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2015063,-33.896502,151.195445,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2015067,-33.905797,151.192092,,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2015068,-33.911795,151.189238,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2016002,-33.891604,151.198845,,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2016003,-33.892237,151.216554,,Y,,,,Y,Y,,,,,,,,,,
2024,Optus,2016004,-33.894659,151.204727,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2016005,-33.8929,151.2024,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2016010,-33.890356,151.205235,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2016014,-33.8929,151.19812,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2016029,-33.89191,151.19799,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2017005,-33.90213184,151.2018418,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2017008,-33.905274,151.205819,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2017009,-33.906624,151.212533,Y,,,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,
2024,Optus,2017015,-33.906121,151.212795,Y,Y,,Y,,Y,Y,,Y,,Y,,,,,,
2024,Optus,2017028,-33.897094,151.212798,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2018002,-33.93366,151.21124,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2018003,-33.919502,151.202678,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2018004,-33.916296,151.211854,Y,Y,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2018007,-33.91232,151.20959,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2018008,-33.92447,151.214641,Y,Y,,Y,,Y,Y,Y,,,Y,,,,,,
2024,Optus,2018013,-33.914955,151.203268,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2018014,-33.9146,151.2067,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2018025,-33.92412,151.19744,,,,,,Y,,,Y,,,,,,,,
2024,Optus,2019001,-33.93991,151.19562,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2019002,-33.947885,151.190949,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2019003,-33.96034,151.216233,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2019004,-33.946104,151.219484,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2019006,-33.950677,151.202825,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2020001,-33.92234527,151.1807464,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2020004,-33.92771,151.18803,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2020006,-33.946401,151.168933,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2020007,-33.93307,151.177999,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2020008,-33.929446,151.19409,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2020009,-33.93414,151.17889,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2020009,-33.93433,151.17977,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2020010,-33.923289,151.187389,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2020012,-33.937559,151.165699,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2020017,-33.925405,151.188376,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2020020,-33.93334999,151.1785865,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2020023,-33.924587,151.186713,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2020023,-33.924667,151.185887,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2020023,-33.925468,151.186488,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2020029,-33.92309,151.18871,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2020031,-33.93379,151.163923,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2020048,-33.931095,151.185164,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2020053,-33.946178,151.181418,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2020056,-33.93103,151.18528,Y,Y,,Y,,Y,Y,Y,Y,,,,Y,,,,
2024,Optus,2021001,-33.890572,151.231946,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2021002,-33.886536,151.229143,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2021004,-33.895263,151.226217,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2021005,-33.89148,151.22374,Y,Y,,Y,,Y,Y,Y,Y,,,Y,Y,,,,
2024,Optus,2021005,-33.89152,151.223582,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2021006,-33.881744,151.225961,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2021009,-33.88602,151.21893,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2021014,-33.903239,151.214807,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2021019,-33.883325,151.220747,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2021020,-33.884344,151.223365,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2021021,-33.8848426,151.2247398,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2021022,-33.88744253,151.2306437,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2021024,-33.88615355,151.2288217,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2021025,-33.88943551,151.2328047,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2021057,-33.883807,151.220008,Y,Y,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2021061,-33.893085,151.221319,,,,,,Y,Y,,Y,,Y,,,,,,
2024,Optus,2021062,-33.889107,151.225367,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2022003,-33.895143,151.244523,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2022006,-33.891124,151.247223,,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2022007,-33.89266,151.25073,,,,,,,Y,,Y,,,,Y,,,,
2024,Optus,2022007,-33.892215,151.250737,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2022008,-33.889901,151.241434,,Y,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2022010,-33.892469,151.249289,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,,
2024,Optus,2022011,-33.8958644,151.2512932,,,,,,,Y,,,,,,,,,,
2024,Optus,2022016,-33.890417,151.245099,,,,,,Y,,,,,,,,,,,
2024,Optus,2023001,-33.88605833,151.2580023,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2023002,-33.888825,151.259048,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2023003,-33.880428,151.256189,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2023014,-33.876765,151.2567,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2023015,-33.881567,151.24917,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,2023016,-33.878002,151.250943,Y,,,Y,,,,,,Y,,,,,,,
2024,Optus,2023017,-33.877259,151.252796,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,2023018,-33.882282,151.252059,Y,,,Y,,,,,,Y,,,,,,,
2024,Optus,2023019,-33.875313,151.25545,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2024001,-33.906042,151.261948,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2024005,-33.901201,151.253879,Y,,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2024006,-33.90491513,151.2677303,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2025001,-33.88521,151.23713,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2025003,-33.888117,151.244741,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2025006,-33.890905,151.236775,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2025020,-33.88427,151.24277,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2025021,-33.884235,151.240754,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2025022,-33.883617,151.241161,,,,,,Y,Y,,,,Y,,Y,,,,
2024,Optus,2026001,-33.890474,151.274298,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,
2024,Optus,2026005,-33.89767,151.26704,Y,,,Y,,Y,Y,Y,Y,,,,Y,,,,
2024,Optus,2026008,-33.89392,151.262075,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2026014,-33.88104136,151.2705701,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2026016,-33.884454,151.283784,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2026027,-33.89652,151.259912,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2026033,-33.88885104,151.2778348,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2026034,-33.88988901,151.2801158,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2026035,-33.89153107,151.2740019,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2026069,-33.888004,151.264409,,,,,,Y,Y,,Y,,,,,,,,
2024,Optus,2026071,-33.894866,151.273391,,,,,,Y,Y,,,,Y,,Y,Y,,,
2024,Optus,2027001,-33.87904,151.235572,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2027002,-33.868429,151.251076,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2027006,-33.879227,151.235887,,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2027010,-33.877109,151.231942,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2028002,-33.87841,151.242706,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2029002,-33.87081,151.2674,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2029004,-33.871071,151.254198,,Y,,,,Y,Y,,,,,,,,,,
2024,Optus,2029005,-33.872305,151.274283,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2029011,-33.875069,151.272467,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,2029012,-33.877652,151.27658,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2030001,-33.868005,151.280102,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2030002,-33.86124273,151.2746985,Y,Y,,Y,,Y,Y,,Y,,Y,Y,Y,,,,
2024,Optus,2030003,-33.85716,151.28283,Y,Y,,Y,,Y,Y,,Y,Y,Y,Y,Y,,,,
2024,Optus,2030004,-33.859238,151.27588,,Y,,,,Y,,,,,,,,,,,
2024,Optus,2030007,-33.872494,151.280841,,Y,,,,Y,,Y,,,,,,,,,
2024,Optus,2030020,-33.86101,151.27188,,,,,,Y,Y,,,,,,,,,,
2024,Optus,2030023,-33.84396504,151.2837779,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,2030026,-33.85519,151.268668,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2030028,-33.850157,151.274082,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2030029,-33.854254,151.27687,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2030030,-33.848889,151.279549,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,2030031,-33.85052279,151.2840008,,,,,,Y,Y,,,,Y,,,,,,
